,Line num,Command,Notes
0,1,\documentclass,amsart
1,2,\usepackage,amssymb
2,3,\usepackage,xy
3,4,\newcommand,\ba -> \mathbf{a}
4,5,\newcommand,\bb -> \mathbf{b}
5,6,\newcommand,\bk -> \mathbf{k}
6,7,\newcommand,\bm -> \mathbf{m}
7,8,\newcommand,\bw -> \mathbf{w}
8,9,\newcommand,\Z -> \mathbf{Z}
9,10,\newcommand,\Ps -> \mathbf{P}
10,11,\newcommand,\As -> \mathbf{A}
11,12,\newcommand,\F -> \mathbf{F}
12,13,\newcommand,\C -> \mathbf{C}
13,14,\newcommand,\G -> \mathbf{G}
14,15,\newcommand,\Q -> \mathbf{Q}
15,16,\newcommand,\cL -> \mathcal{L}
16,17,\newcommand,\cF -> \mathcal{F}
17,18,\newcommand,\cM -> \mathcal{M}
18,19,\newcommand,\cO -> \mathcal{O}
19,20,\newcommand,\cE -> \mathcal{E}
20,21,\newcommand,\cT -> \mathcal{T}
21,22,\newcommand,\olambda -> {\overline{\lambda}}
22,23,\newcommand,\bmu -> \mathbf{\mu}
23,24,\newcommand,\tomega -> \tilde{\omega}
24,25,\newcommand,\ozeta -> \overline{\zeta}
25,26,\newcommand,\blambda -> {\overline{\lambda}}
26,27,\newtheorem,N/A
27,28,\newtheorem,N/A
28,29,\newtheorem,N/A
29,30,\newtheorem,N/A
30,31,\newtheorem,N/A
31,32,\theoremstyle,definition
32,33,\newtheorem,N/A
33,34,\newtheorem,N/A
34,35,\newtheorem,N/A
35,36,\theoremstyle,remark
36,37,\newtheorem,N/A
37,38,\DeclareMathOperator,N/A
38,38,\supp,N/A
39,39,\DeclareMathOperator,N/A
40,39,\coker,N/A
41,40,\DeclareMathOperator,N/A
42,40,\Hom,N/A
43,41,\DeclareMathOperator,N/A
44,41,\rig,N/A
45,42,\DeclareMathOperator,N/A
46,42,\red,N/A
47,43,\DeclareMathOperator,N/A
48,43,\Aut,N/A
49,44,\DeclareMathOperator,N/A
50,44,\stab,N/A
51,45,\DeclareMathOperator,N/A
52,45,\Gal,N/A
53,46,\DeclareMathOperator,N/A
54,46,\Frob,N/A
55,47,\DeclareMathOperator,N/A
56,47,\prim,N/A
57,48,\DeclareMathOperator,N/A
58,48,\cha,N/A
59,49,\DeclareMathOperator,N/A
60,49,\sig,N/A
61,50,\DeclareMathOperator,N/A
62,50,\Pic,N/A
63,51,\DeclareMathOperator,N/A
64,51,\diag,N/A
65,52,\DeclareMathOperator,N/A
66,52,\sing,N/A
67,53,\DeclareMathOperator,N/A
68,53,\dR,N/A
69,54,\DeclareMathOperator,N/A
70,54,\NL,N/A
71,55,\DeclareMathOperator,N/A
72,55,\rk,N/A
73,56,\DeclareMathOperator,N/A
74,56,\Ima,N/A
75,57,\DeclareMathOperator,N/A
76,57,\Sym,N/A
77,58,\DeclareMathOperator,N/A
78,58,\Cliff,N/A
79,59,\DeclareMathOperator,N/A
80,59,\re,N/A
81,60,\DeclareMathOperator,N/A
82,60,\codim,N/A
83,61,\DeclareMathOperator,N/A
84,61,\MW,N/A
85,62,\DeclareMathOperator,N/A
86,62,\lcm,N/A
87,63,\DeclareMathOperator,N/A
88,63,\Kos,N/A
89,64,\title,Infinitesimal Torelli for elliptic surfaces revisited
90,65,\author,Remke Kloosterman
91,66,\address,N/A
92,70,\thanks,The author would like to thank Marian Aprodu for several discussions on Koszul cohomology of curves and Orsola Tommasi for various comments on a previous version.
93,71,document,Environment
94,72,abstract,Environment
95,75,\maketitle,N/A
96,76,\section,N/A
97,76,\label,N/A
98,79,\cite,N/A
99,79,\cite,N/A
100,80,\cite,N/A
101,80,\cite,N/A
102,81,\cite,Cha
