,Line num,Command
0,2,\documentclass
1,3,\documentclass
2,4,\documentclass
3,5,\documentclass
4,6,\usepackage
5,7,\usepackage
6,8,\usepackage
7,10,\usepackage
8,12,\usepackage
9,14,\usepackage
10,15,\usepackage
11,16,\usepackage
12,17,\usepackage
13,18,\usepackage
14,19,\usepackage
15,21,\usepackage
16,22,\usepackage
17,24,\newtheorem
18,25,\newtheorem
19,26,\newtheorem
20,27,\newtheorem
21,29,\theoremstyle
22,30,\newtheorem
23,31,\newtheorem
24,32,\newtheorem
25,36,\newtheorem
26,37,\newtheorem
27,38,\newtheorem
28,39,\newtheorem
29,40,\newtheorem
30,42,\evensidemargin
31,42,\oddsidemargin
32,44,\textwidth
33,46,\newcommand
34,46,\co
35,46,\mathcal
36,47,\newcommand
37,47,\cts
38,48,\newcommand
39,48,\ctM
40,48,\Theta_
41,49,\newcommand
42,49,\cts
43,49,\Theta_
44,51,\newcommand
45,51,\cs
46,54,\newcommand
47,54,\PP
48,54,\mathbb
49,55,\newcommand
50,55,\CC
51,55,\mathbb
52,56,\newcommand
53,56,\ZZ
54,56,\mathbb
55,57,\newcommand
56,57,\mcL
57,57,\mathcal
58,58,\newcommand
59,58,\mcO
60,58,\mathcal
61,59,\newcommand
62,59,\mcC
63,59,\mathcal
64,60,\newcommand
65,60,\mcH
66,60,\mathcal
67,61,\newcommand
68,61,\mcK
69,61,\mathcal
70,62,\newcommand
71,62,\mcE
72,62,\mathcal
73,63,\newcommand
74,63,\mcF
75,63,\mathcal
76,65,\title
77,68,document
78,70,center
79,72,\textsc
80,72,\Jorge
81,74,\Carlos
82,76,\Paco
83,77,\Carlos
84,78,\textsc
85,78,\Jorge
86,81,\title
87,82,\author
88,83,\address
89,86,\email
90,87,\thanks
91,87,\textit
92,89,\thanks
93,90,\author
94,91,\address
95,94,\email
96,95,\author
97,96,\address
98,97,\email
99,98,\thanks
100,104,abstract
101,105,\mathcal
102,106,\mathcal
103,107,\mathcal
104,108,\mcF
105,110,\neq
106,111,\mathcal
107,112,\mathcal
108,113,\mathcal
109,116,\maketitle
110,117,\section
111,117,\label
112,119,\cite
113,119,\cite
114,119,\cite
115,120,\cite
116,123,\textit
117,124,\cite
118,126,\cite
119,127,\neq
120,127,\ref
121,132,\cite
122,133,\cite
123,134,\color
124,134,\ref
125,136,\ref
126,139,\emph
127,140,\mathcal
128,140,\emph
129,143,\cap
130,144,equation
131,145,\xi_
132,147,\xi_
133,148,\xi_
134,149,\mcL
135,151,\in
136,151,\ctM
137,151,\otimes
138,151,\mcL
139,152,\mathrm
140,152,\mcO_M
141,152,\mcL
142,152,\ctM
143,153,\ctM
144,153,\mcL
145,154,\mcL
146,155,\color
147,155,\xi_
148,159,\mcL
149,159,\rightarrow
150,160,\mathcal
151,162,\color
152,163,\cite
153,163,\mcL
154,164,\emph
155,164,\mathcal
156,164,\mcL
157,165,\emph
158,165,\mathrm
159,165,\mcL
160,166,\mcF
161,166,\mcL
162,167,\PP
163,167,\mathrm
164,167,\mcO_M
165,167,\mcL
166,167,\ctM
167,169,\PP
168,169,\mcL
169,169,\otimes
170,169,\cts
171,169,\cite
172,170,\mcF
173,170,\mcL
174,171,\in
175,171,\PP
176,171,\ctM
177,171,\otimes
178,171,\mcL
179,171,\in
180,171,\mathrm
181,171,\mcL
182,172,\in
183,172,\ctM
184,172,\otimes
185,172,\mcL
186,174,\emph
187,174,\mathcal
188,174,\in
189,175,\mcL_p
190,175,\rightarrow
191,178,\in
192,178,\mathrm
193,178,\mcO_M
194,178,\mcL
195,178,\ctM
196,179,\in
197,180,\in
198,181,\mcL_p
199,181,\rightarrow
200,181,\Theta_
201,182,\emph
202,182,\subset
203,182,\mcO_M
204,183,\subset
205,183,\mcO
206,185,\eqref
207,186,\mcF
208,188,\mcF
209,188,\emph
210,189,\text
211,191,\cite
212,191,\cite
213,193,\in
214,193,\PP
215,193,\PP
216,193,\mathrm
217,193,\mcO_
218,193,\PP
219,193,\Theta_
220,193,\PP
221,194,\simeq
222,194,\PP
223,194,\PP
224,194,\Theta_
225,194,\PP
226,195,\mathrm
227,195,\mcO_
228,195,\PP
229,195,\PP
230,198,\mathrm
231,198,\mcO_
232,198,\PP
233,198,\PP
234,200,\geq
235,204,\cite
236,205,\cite
237,210,\mathcal
238,211,\geq
239,213,\textcolor
240,217,\cite
241,217,\cite
242,217,\cite
243,218,\cite
244,219,\cite
245,219,\cite
246,219,\cite
247,223,\PP
248,233,\ref
249,234,\mcL
250,234,\cs
251,234,\mcO_
252,234,\cs
253,234,\in
254,234,\mathbb
255,235,\cs
256,235,\in
257,235,\cs
258,235,\mathrm
259,235,\mcO_
260,235,\cs
261,235,\cts
262,237,\textcolor
263,237,\rm
264,238,\cdot
265,238,\mcO
266,241,\mcL
267,242,\mathcal
268,242,\in
269,242,\mathbb
270,243,\cs
271,245,\mathbb
272,245,\setminus
273,245,\times
274,245,\mathbb
275,245,\setminus
276,246,\PP
277,248,\mathbb
278,248,\setminus
279,248,\ref
280,250,\geq
281,250,\geq
282,251,\geq
283,251,\geq
284,251,\geq
285,252,\ref
286,252,\cite
287,254,\ref
288,256,\cs
289,256,\ref
290,257,\neq
291,263,\rightarrow
292,264,\cs
293,265,\mathcal
294,267,\textcolor
295,267,\ref
296,268,\mathcal
297,269,\textcolor
298,269,\mathcal
299,270,\mathcal
300,271,\mathcal
301,271,\ref
302,271,\ref
303,272,\ref
304,272,\geq
305,273,\geq
306,273,\geq
307,273,\geq
308,276,\geq
309,276,\geq
310,279,\ref
311,280,\ref
312,284,\in
313,284,\cts
314,284,\otimes
315,284,\mcL
316,286,\ref
317,287,\ref
318,288,\ref
319,288,\ref
320,290,\ref
321,291,\subsection
322,291,\mcO_
323,291,\cs
324,291,\cs
325,292,\mcO
326,292,\cs
327,292,\cs
328,293,\Theta_
329,293,\cs
330,293,\Omega_
331,293,\cs
332,294,\mcO
333,295,\mcL
334,295,\mcO
335,295,\cs
336,295,\otimes
337,296,\cs
338,296,\otimes
339,296,\Theta_
340,296,\cs
341,296,\Omega_
342,296,\cs
343,297,\textcolor
344,298,\mcL
345,298,\mcO
346,300,\section
347,300,\label
348,301,\geq
349,304,equation
350,305,\rightarrow
351,305,\mathbb
352,308,\mathbb
353,308,\mcO_
354,308,\mathbb
355,308,\oplus
356,308,\mcO_
357,308,\mathbb
358,309,\mathbb
359,310,\cite
360,313,\mathbb
361,313,\mathbb
362,314,\emph
363,317,\color
364,319,\rm
365,320,\cdot
366,323,\in
367,323,\rm
368,324,\rm
369,324,\otimes
370,324,\mathbb
371,325,\in
372,325,\mathbb
373,325,\mcO
374,328,\emph
375,329,\textcolor
376,330,\rm
377,330,\otimes
378,330,\mathbb
379,333,\vee
380,334,\emph
381,335,\textcolor
382,337,\vee
383,337,\in
384,337,\rm
385,337,\otimes
386,337,\mathbb
387,337,\mid
388,337,\cdot
389,337,\geq
390,338,\mbox
391,341,\emph
392,342,\textcolor
393,346,\textcolor
394,347,\rm
395,347,\otimes
396,347,\mathbb
397,350,\textcolor
398,351,\cite
399,353,\textcolor
400,354,proposition
401,355,\rm
402,358,proof
403,359,\cite
404,362,\cite
405,364,\ref
406,365,\vee
407,370,proposition
408,371,\textcolor
409,372,\rm
410,373,\geq
411,373,\geq
412,378,\mathbb
413,378,\setminus
414,378,\times
415,378,\mathbb
416,378,\setminus
417,379,\mathbb
418,379,\setminus
419,379,\times
420,379,\mathbb
421,379,\setminus
422,380,\mathbb
423,380,\setminus
424,380,\times
425,380,\mathbb
426,380,\setminus
427,383,\cdot
428,385,\in
429,385,\mathbb
430,385,\setminus
431,385,\times
432,385,\mathbb
433,385,\setminus
434,385,\cite
435,386,\mathbb
436,387,\color
437,389,equation
438,390,\mathbb
439,390,\setminus
440,390,\times
441,390,\mathbb
442,390,\setminus
443,390,\rightarrow
444,393,\textcolor
445,396,\in
446,396,\mathbb
447,397,\emph
448,398,\alpha
449,398,\beta
450,399,\alpha
451,399,\beta
452,400,\mcO
453,403,\textcolor
454,403,\cite
455,405,\in
456,405,\mathbb
457,406,\cite
458,407,\prime
459,409,equation
460,410,\left
461,411,matrix
462,415,\left
463,416,matrix
464,420,\left
465,421,matrix
466,426,\cs
467,427,\cs
468,427,\cite
469,428,\textit
470,428,\mcK_
471,428,\cs
472,428,\mcO
473,430,\in
474,431,equation
475,432,\in
476,432,\mid
477,432,\neq
478,432,\mbox
479,432,\neq
480,434,\eqref
481,436,\in
482,438,\mathbb
483,440,\mapsto
484,443,\mathbb
485,443,\mapsto
486,447,\varphi_
487,447,\cap
488,447,\subseteq
489,447,\rightarrow
490,447,\cap
491,447,\subseteq
492,447,\mapsto
493,452,\cap
494,454,equation
495,455,\tilde
496,457,\in
497,459,equation
498,460,\varphi_
499,460,\cap
500,460,\subseteq
501,460,\rightarrow
502,460,\cap
503,460,\subseteq
504,462,\tilde
505,463,\section
506,463,\label
507,464,\ref
508,464,\mathcal
509,465,\in
510,465,\cts
511,465,\otimes
512,465,\mcL
513,466,\mathcal
514,466,\mcO
515,466,\mathcal
516,466,\cite
517,466,\S
518,468,\mcH
519,468,\mcO
520,468,\oplus
521,468,\oplus
522,468,\mcO
523,468,\oplus
524,468,\mcO
525,470,\textit
526,471,equation
527,472,\rightarrow
528,472,\mcO
529,472,\oplus
530,472,\xrightarrow
531,472,\mcH
532,472,\xrightarrow
533,472,\cts
534,472,\rightarrow
535,474,\color
536,477,\mcL
537,477,\mcO
538,477,\eqref
539,479,equation
540,480,\rightarrow
541,480,\mathcal
542,480,\oplus
543,481,\xrightarrow
544,481,\otimes
545,481,\mcO
546,481,\oplus
547,481,\oplus
548,481,\mcO
549,481,\oplus
550,481,\mcO
551,482,\xrightarrow
552,482,\otimes
553,482,\mcL
554,482,\otimes
555,482,\cts
556,482,\rightarrow
557,483,\rightarrow
558,483,\mcO
559,483,\oplus
560,484,\xrightarrow
561,484,\otimes
562,484,\mcH
563,485,\xrightarrow
564,485,\otimes
565,485,\cts
566,485,\rightarrow
567,487,\eqref
568,488,equation
569,489,split
570,490,\rightarrow
571,490,\mcO
572,490,\oplus
573,491,\xrightarrow
574,491,\otimes
575,492,\mcO
576,492,\oplus
577,492,\oplus
578,493,\mcO
579,493,\oplus
580,494,\mcO
581,495,\mcH
582,496,\xrightarrow
583,496,\otimes
584,496,\cts
585,496,\xrightarrow
586,497,\xrightarrow
587,498,\mcO
588,498,\oplus
589,498,\xrightarrow
590,498,\otimes
591,498,\mcH
592,499,\xrightarrow
593,499,\otimes
594,499,\cts
595,499,\xrightarrow
596,500,\cdots
597,502,\rightarrow
598,502,\mcO
599,502,\oplus
600,503,\xrightarrow
601,503,\otimes
602,504,\mcO
603,504,\oplus
604,504,\oplus
605,505,\mcO
606,505,\oplus
607,506,\mcO
608,507,\mcH
609,508,\xrightarrow
610,508,\otimes
611,508,\cts
612,508,\xrightarrow
613,509,\xrightarrow
614,509,\otimes
615,509,\cts
616,510,\xrightarrow
617,511,\mcO
618,511,\oplus
619,511,\xrightarrow
620,511,\otimes
621,511,\mcH
622,512,\xrightarrow
623,512,\otimes
624,512,\cts
625,512,\xrightarrow
626,513,\cdots
627,516,equation
628,517,split
629,518,\cs
630,518,\mcH
631,519,\cs
632,519,\mcO
633,519,\oplus
634,519,\oplus
635,519,\cs
636,519,\mcO
637,519,\oplus
638,519,\cs
639,519,\mcO
640,523,\otimes
641,523,\eqref
642,526,\emph
643,526,\otimes
644,529,equation
645,530,\frac
646,530,\partial
647,530,\partial
648,530,\frac
649,530,\partial
650,530,\partial
651,531,\frac
652,531,\partial
653,531,\partial
654,531,\frac
655,531,\partial
656,531,\partial
657,534,\in
658,534,\mcO
659,535,\in
660,535,\mcO
661,536,\in
662,536,\mcO
663,538,\emph
664,539,\frac
665,539,\partial
666,539,\partial
667,539,\frac
668,539,\partial
669,539,\partial
670,540,\frac
671,540,\partial
672,540,\partial
673,541,\frac
674,541,\partial
675,541,\partial
676,541,\frac
677,541,\partial
678,541,\partial
679,543,\mcO
680,543,\mcO
681,543,\mcO
682,543,\mcO
683,544,\textcolor
684,547,remark
685,548,\rm
686,549,\textcolor
687,551,\in
688,551,\cts
689,551,\otimes
690,551,\mcL
691,552,\emph
692,553,\otimes
693,553,\eqref
694,554,\eqref
695,555,\cdot
696,557,\emph
697,558,\otimes
698,558,\emph
699,558,\emph
700,559,\mathcal
701,559,\ref
702,560,\color
703,564,\cs
704,565,\cs
705,566,\in
706,566,\cts
707,566,\otimes
708,566,\mcL
709,566,\eqref
710,567,\Omega_i
711,567,\Omega_i
712,567,\emph
713,568,\cs
714,568,\Omega_
715,568,\cs
716,570,\mcL
717,570,\mcO
718,570,\in
719,570,\mathbb
720,572,\textcolor
721,573,\cite
722,573,\mcF
723,573,\Theta_
724,573,\cs
725,575,\Theta_
726,575,\cs
727,575,\times
728,575,\wedge
729,575,\Omega_
730,575,\cs
731,575,\longrightarrow
732,575,\Omega_
733,575,\cs
734,577,\tilde
735,578,\cite
736,579,\Theta_
737,579,\cs
738,579,\otimes
739,579,\mcK_
740,579,\cs
741,579,\Theta_
742,579,\cs
743,579,\otimes
744,579,\wedge
745,579,\Omega_
746,579,\cs
747,580,\xrightarrow
748,580,\tilde
749,580,\Omega_
750,580,\cs
751,583,\Theta_
752,583,\cs
753,583,\cong
754,584,\Omega_
755,584,\cs
756,584,\otimes
757,584,\mcK_
758,584,\cs
759,584,\Omega_
760,584,\cs
761,585,\Theta_
762,585,\cs
763,585,\otimes
764,585,\mcL
765,585,\Theta_
766,585,\cs
767,585,\cong
768,585,\Omega_
769,585,\cs
770,587,equation
771,588,\cs
772,588,\Theta_
773,588,\cs
774,588,\cong
775,588,\cs
776,588,\Omega_
777,588,\cs
778,589,\text
779,591,\mathcal
780,591,\mcO
781,591,\otimes
782,591,\cts
783,592,\color
784,593,\mathcal
785,593,\cs
786,593,\mcO
787,597,\cs
788,597,\mcL
789,597,\otimes
790,597,\cts
791,597,\cs
792,597,\mathcal
793,597,\otimes
794,597,\mathcal
795,597,\cs
796,598,\mathbb
797,598,\mcO
798,599,\mathcal
799,599,\cong
800,599,\mcO
801,600,\cite
802,600,\cite
803,601,equation
804,602,split
805,603,\cs
806,603,\mathcal
807,603,\otimes
808,603,\cts
809,603,\cong
810,603,\cs
811,603,\mathcal
812,604,\cs
813,604,\mcO
814,604,\otimes
815,605,\cs
816,605,\mcO
817,605,\otimes
818,605,\cs
819,608,\color
820,610,\mcL
821,610,\mcO
822,610,\rightarrow
823,610,\cts
824,610,\in
825,610,\mathbb
826,611,\mcL
827,611,\cs
828,612,\mcL
829,612,\mcO
830,612,\rightarrow
831,612,\cts
832,613,\mcL
833,613,\cs
834,614,\mcL
835,614,\otimes
836,614,\cts
837,615,\cs
838,615,\mcL
839,615,\otimes
840,615,\cts
841,615,\cs
842,615,\mathcal
843,615,\otimes
844,615,\omega_
845,615,\cs
846,616,\mathcal
847,616,\mcO
848,616,\otimes
849,616,\cts
850,616,\cite
851,618,\cs
852,618,\mcL
853,618,\otimes
854,618,\cts
855,618,\cs
856,618,\mathcal
857,618,\cs
858,618,\mcO
859,618,\otimes
860,619,\cs
861,619,\mcO
862,619,\otimes
863,619,\cs
864,621,\linebreak
865,622,\cs
866,622,\Omega_
867,622,\cs
868,622,\eqref
869,624,equation
870,625,\rightarrow
871,625,\cs
872,625,\xrightarrow
873,625,\mcH
874,626,\mcO
875,626,\oplus
876,626,\mcO
877,626,\oplus
878,626,\mcO
879,626,\oplus
880,626,\mcO
881,627,\xrightarrow
882,627,\mcO
883,627,\oplus
884,627,\rightarrow
885,629,\eqref
886,629,\mcO
887,630,equation
888,631,\rightarrow
889,631,\cs
890,631,\xrightarrow
891,631,\otimes
892,632,\rightarrow
893,632,\mcO
894,632,\oplus
895,632,\mcO
896,632,\oplus
897,632,\mcO
898,632,\oplus
899,632,\mcO
900,632,\rightarrow
901,633,\xrightarrow
902,633,\otimes
903,634,\mcH
904,634,\xrightarrow
905,634,\otimes
906,635,\xrightarrow
907,635,\otimes
908,636,\mcO
909,636,\oplus
910,636,\rightarrow
911,640,equation
912,641,split
913,642,\rightarrow
914,642,\cs
915,642,\cs
916,642,\xrightarrow
917,642,\otimes
918,643,\cs
919,643,\mcH
920,643,\xrightarrow
921,643,\otimes
922,644,\xrightarrow
923,644,\otimes
924,644,\cs
925,644,\mcO
926,644,\oplus
927,645,\xrightarrow
928,645,\cs
929,645,\cs
930,645,\xrightarrow
931,645,\otimes
932,645,\cdots
933,648,\rightarrow
934,649,\cs
935,649,\mcO
936,649,\oplus
937,649,\mcO
938,649,\oplus
939,649,\mcO
940,649,\oplus
941,649,\mcO
942,649,\rightarrow
943,651,equation
944,652,split
945,653,\cs
946,653,\mcH
947,654,\cs
948,654,\mcO
949,654,\oplus
950,654,\oplus
951,654,\cs
952,654,\mcO
953,654,\oplus
954,654,\cs
955,654,\mcO
956,658,\otimes
957,664,\textcolor
958,665,\mcL
959,665,\mcO
960,665,\cs
961,668,\mcF
962,668,\in
963,668,\PP
964,668,\cts
965,668,\otimes
966,668,\mcL
967,672,proposition
968,673,\mcL
969,673,\mcO
970,673,\in
971,673,\mathbb
972,674,\mathcal
973,674,\mathrm
974,674,\mcL
975,676,equation
976,682,\in
977,682,\mcO
978,683,\in
979,683,\mcO
980,684,\in
981,684,\mcO
982,686,\mcO
983,686,\mcO
984,686,\mcO
985,686,\mcO
986,689,equation
987,690,gathered
988,691,\mbox
989,695,\in
990,695,\mathcal
991,697,\Omega_
992,697,\tilde
993,697,\tilde
994,697,\setminus
995,698,\setminus
996,698,\mapsto
997,698,\tilde
998,699,\eqref
999,702,\textcolor
1000,703,\textcolor
1001,704,\textcolor
1002,705,\textcolor
1003,705,\ref
1004,705,\ref
1005,706,\it
1006,707,\textcolor
1007,707,\tau
1008,708,\cite
1009,709,\mathcal
1010,709,\mathcal
1011,711,\tau
1012,711,\eqref
1013,713,\textcolor
1014,714,equation
1015,715,\rightarrow
1016,715,\tau
1017,715,\rightarrow
1018,715,\xrightarrow
1019,715,\rightarrow
1020,717,\cite
1021,718,\cite
1022,718,\eqref
1023,720,\mcO
1024,720,\tau
1025,720,\mcO
1026,720,\mcO
1027,720,\mcO
1028,722,equation
1029,723,\rightarrow
1030,723,\mcO
1031,723,\rightarrow
1032,724,\Theta_
1033,724,\xrightarrow
1034,724,\mcO
1035,724,\rightarrow
1036,726,\tau
1037,726,\ref
1038,730,remark
1039,732,\Theta_
1040,733,\Theta_
1041,733,\eqref
1042,736,\mcO
1043,736,\tau
1044,736,\mcO
1045,737,\mcO
1046,737,\mcO
1047,737,\neq
1048,738,\textcolor
1049,739,\cs
1050,740,\mcO
1051,740,\mcO
1052,743,\mcO
1053,743,\text
1054,745,\mcO
1055,745,\PP
1056,745,\mcO_
1057,745,\PP
1058,746,\mcO
1059,746,\mcO
1060,747,\frac
1061,747,\cdot
1062,747,\cs
1063,747,\mcO
1064,747,\frac
1065,749,\eqref
1066,750,\textit
1067,750,\in
1068,750,\Theta_
1069,751,\eqref
1070,752,\text
1071,752,\mcO
1072,753,\mcH
1073,754,\mcO
1074,755,\mcO
1075,756,\mcO
1076,761,\Theta_
1077,761,\geq
1078,761,\eqref
1079,762,\leq
1080,762,\eqref
1081,762,\ref
1082,764,\in
1083,764,\Theta_
1084,764,\mcO
1085,765,\mcO
1086,765,\mcO_
1087,765,\PP
1088,766,\eqref
1089,768,\mcH
1090,769,\mcO
1091,770,\mcO
1092,771,\mcO
1093,771,\mcO
1094,772,\geq
1095,773,\textit
1096,775,\Theta_
1097,775,\geq
1098,775,\geq
1099,777,\ref
1100,779,\Theta_
1101,780,cases
1102,781,\mbox
1103,782,\mbox
1104,783,\mbox
1105,783,\geq
1106,786,\ref
1107,787,\textit
1108,787,\geq
1109,787,\eqref
1110,788,\otimes
1111,789,\textit
1112,793,remark
1113,794,\it
1114,794,\textrm
1115,794,\mcO
1116,795,\it
1117,796,\rightarrow
1118,796,\mathbb
1119,796,\ref
1120,796,\mathcal
1121,797,\textrm
1122,797,\mcO
1123,798,\eqref
1124,803,\in
1125,803,\mcO
1126,804,\in
1127,804,\mcO
1128,805,\in
1129,805,\mcO
1130,807,\mcO
1131,807,\mcO
1132,808,\mcO
1133,808,\mcO
1134,809,\eqref
1135,810,\ref
1136,812,\mathcal
1137,813,\Omega_
1138,813,\tau
1139,814,\ref
1140,814,\mcF
1141,814,\it
1142,815,\ref
1143,815,\mcF
1144,818,remark
1145,820,\mcO
1146,820,\mcO
1147,821,\cite
1148,821,\mcF
1149,821,\mcO
1150,822,\textit
1151,823,\cite
1152,823,\cite
1153,824,\mathcal
1154,825,\mathcal
1155,826,\mcF
1156,828,\color
1157,828,\cite
1158,828,\cite
1159,829,\ref
1160,829,\geq
1161,829,\textit
1162,833,\ref
1163,833,\mathcal
1164,833,\mcO
1165,834,\eqref
1166,835,\ref
1167,835,\mcL
1168,835,\mathcal
1169,835,\mcO
1170,836,\mathcal
1171,836,\mathcal
1172,837,\eqref
1173,841,\in
1174,841,\mcO
1175,842,\in
1176,842,\mcO
1177,843,\in
1178,843,\mcO
1179,844,\eqref
1180,845,\mcO
1181,845,\mcO
1182,845,\mcO
1183,845,\mcO
1184,846,\ref
1185,846,\ref
1186,848,\ref
1187,849,\it
1188,849,\mcF
1189,849,\rm
1190,849,\mcO
1191,851,\mathbb
1192,851,\times
1193,851,\mathbb
1194,852,\mcF
1195,854,\mcO
1196,855,\mcO
1197,857,\mcO
1198,858,\eqref
1199,860,\in
1200,860,\CC
1201,860,\it
1202,861,\eqref
1203,863,\geq
1204,863,\it
1205,865,\mathcal
1206,865,\mathrm
1207,865,\mcO
1208,867,\eqref
1209,869,\cdot
1210,870,\cdot
1211,871,\eqref
1212,873,\in
1213,873,\mcO
1214,875,\prime
1215,875,\prime
1216,876,\prime
1217,876,\in
1218,876,\mcO
1219,876,\PP_1
1220,876,\mcO_
1221,876,\PP_1
1222,877,\eqref
1223,878,equation
