,Line num,Command,Notes
0,1,\documentclass,article
1,2,\setlength,N/A
2,2,\textwidth,N/A
3,3,\setlength,N/A
4,3,\textheight,N/A
5,4,\setlength,N/A
6,4,\topmargin,N/A
7,5,\setlength,N/A
8,5,\headsep,N/A
9,6,\setlength,N/A
10,6,\headheight,N/A
11,7,\setlength,N/A
12,7,\oddsidemargin,N/A
13,8,\setlength,N/A
14,8,\evensidemargin,N/A
15,9,\usepackage,"amsmath, epsfig, cite"
16,10,\usepackage,amssymb
17,11,\usepackage,amsfonts
18,12,\usepackage,latexsym
19,13,\usepackage,float
20,14,\usepackage,color
21,15,\newtheorem,N/A
22,16,\newtheorem,N/A
23,17,\newtheorem,N/A
24,18,\newtheorem,N/A
25,19,\newtheorem,N/A
26,20,\newtheorem,N/A
27,20,\it,N/A
28,21,\newcommand,\pf -> \noindent{\it Proof.} 
29,22,\newcommand,\fl -> \left\lfloor\frac{#1 -> #2}\right\rfloor
30,23,\renewcommand,N/A
31,23,\thefootnote,N/A
32,25,\def,Nested
33,25,\N,Nested
34,25,\mathbb,Nested
35,26,\def,Nested
36,26,\Z,Nested
37,26,\mathbb,Nested
38,27,\def,Nested
39,27,\a,Nested
40,27,\mathbf,Nested
41,28,\def,Nested
42,28,\b,Nested
43,28,\mathbf,Nested
44,29,\numberwithin,N/A
45,30,\newcommand,\qed -> {\hfill }\medskip
46,31,document,Environment
47,32,center,Environment
48,34,\vskip,Ji-Cai Liu
49,34,\centerline,Ji-Cai Liu
50,35,center,Environment
51,37,\vskip,Nested
52,37,\noindent,Nested
53,37,\bf,Nested
54,39,align,Environment
55,40,\sum_,N/A
56,40,\frac,N/A
57,40,\rm,N/A
58,40,\equiv,N/A
59,40,\frac,N/A
60,41,\pmod,p^4
61,44,align,Environment
62,45,\sum_,N/A
63,45,\infty,N/A
64,45,\frac,N/A
65,45,\rm,N/A
66,45,\frac,N/A
67,48,\vskip,Nested
68,48,\noindent,Nested
69,48,\it,Nested
70,49,\vskip,N/A
71,50,\noindent,Nested
72,50,\it,Nested
73,51,\section,Introduction
74,52,\cite,domb-ap-1960
75,53,align,Environment
76,55,\cite,Nested
77,55,\cite,bbbg-2008-jpa
78,55,\cite,avz-pems-2011
79,55,\cite,Nested
80,55,\cite,bbbg-2008-jpa
