,Line num,Command,Notes
0,1,\documentclass,article
1,2,\title,On Biproducts and Extensions
2,3,\author,Nested
3,4,\date,
4,5,\usepackage,amsmath
5,6,\usepackage,amsthm
6,7,\usepackage,amssymb
7,8,\usepackage,mathtools
8,9,\usepackage,needspace
9,10,\setcounter,N/A
10,11,\renewcommand,N/A
11,11,\theenumi,N/A
12,11,\arabic,N/A
13,12,\makeatletter,N/A
14,13,\renewcommand,N/A
15,13,\subsection,N/A
16,13,\baselineskip,N/A
17,13,\bfseries,N/A
18,13,\normalsize,N/A
19,14,\makeatother,N/A
20,15,\newcounter,num
21,20,\newcounter,num1
22,21,proplist,Environment
23,23,\numberwithin,N/A
24,24,\makeatletter,N/A
25,25,\def,N/A
26,25,\enumfix,N/A
27,25,\if,N/A
28,26,\noindent,N/A
29,26,\par,N/A
30,26,\nobreak,N/A
31,26,\vskip,N/A
32,26,\topsep,N/A
33,26,\hrule,N/A
34,26,\z,N/A
35,27,\fi,N/A
36,28,\let,N/A
37,28,\oldenumerate,N/A
38,28,\enumerate,N/A
39,29,\def,Nested
40,29,\enumerate,Nested
41,29,\enumfix,Nested
42,29,\oldenumerate,Nested
43,30,\let,N/A
44,30,\oldthmlist,N/A
45,30,\thmlist,N/A
46,31,\def,Nested
47,31,\thmlist,Nested
48,31,\enumfix,Nested
49,31,\oldthmlist,Nested
50,32,\makeatother,N/A
51,33,\theoremstyle,definition
52,34,\newtheorem,N/A
53,35,\newtheorem,N/A
54,36,\newtheorem,N/A
55,37,\newtheorem,N/A
56,38,\newtheorem,N/A
57,39,\newtheorem,N/A
58,40,\newtheoremstyle,N/A
59,40,\bfseries,N/A
60,40,\newline,N/A
61,41,\theoremstyle,break
62,42,\newtheorem,N/A
63,43,\newtheorem,N/A
64,44,\newtheorem,N/A
65,45,\parindent0em,N/A
66,46,\parskip2ex,N/A
67,47,\newcommand,\dm -> \operatorname{dim}
68,48,\newcommand,\ord -> \operatorname{ord}
69,49,\newcommand,\card -> \operatorname{card}
70,50,\newcommand,\Md -> \operatorname{Mod}
71,51,\newcommand,\Ch -> \operatorname{Ch}
72,52,\newcommand,\End -> \operatorname{End}
73,53,\newcommand,\Aut -> \operatorname{Aut}
74,54,\newcommand,\Irr -> \operatorname{Irr}
75,55,\newcommand,\Ind -> \operatorname{Ind}
76,56,\newcommand,\Span -> \operatorname{Span}
77,57,\newcommand,\im -> \operatorname{im}
78,58,\newcommand,\Kern -> \operatorname{ker}
79,59,\newcommand,\Hom -> \operatorname{Hom}
80,60,\newcommand,\id -> \operatorname{id}
81,61,\newcommand,\co -> \scriptstyle \operatorname{co}
82,62,\newcommand,\ot -> \mathbin{\otimes}
83,63,\newcommand,\deq -> \vcentcolon =
84,64,\newcommand,\sbb -> S_{B}
85,65,\newcommand,\ua -> 1_A
86,66,\newcommand,\ub -> 1_B
87,67,\newcommand,\K -> 1
88,68,\newcommand,\xu -> x'
89,69,\newcommand,\yu -> y'
90,70,\newcommand,\uu -> u'
91,71,\newcommand,\vu -> v'
92,72,\newcommand,\ru -> r'
93,73,\newcommand,\su -> s'
94,74,\newcommand,\au -> a'
95,75,\newcommand,\omu -> \omega'
96,76,\newcommand,\etu -> \eta'
97,77,\newcommand,\cu -> c'
98,78,\newcommand,\du -> d'
99,79,\newcommand,\hu -> h'
100,80,\newcommand,\Au -> A'
101,81,\newcommand,\Bu -> B'
102,82,\newcommand,\1 -> {(1)}
103,83,\newcommand,\2 -> {(2)}
104,84,\newcommand,\3 -> {(3)}
105,85,\newcommand,\ra -> \rightarrow
106,86,\newcommand,\ma -> \mu_{A}
107,87,\newcommand,\mb -> \mu_{B}
108,88,\newcommand,\mc -> \mu_{C}
109,89,\newcommand,\da -> \Delta_{A}
110,90,\newcommand,\db -> \Delta_{B}
111,91,\newcommand,\ea -> {\varepsilon_{A}}
112,92,\newcommand,\eb -> {\varepsilon_{B}}
113,93,\newcommand,\eh -> {\varepsilon_{H}}
114,94,\newcommand,\el -> {\varepsilon}
115,95,\newcommand,\elp -> {\varepsilon}
116,96,\newcommand,\es -> {\varepsilon}
117,97,\newcommand,\sa -> S_{A}
118,98,\newcommand,\sd -> S_{C}
119,99,\newcommand,\sh -> S_{H}
120,100,\newcommand,\A -> 1_A
121,101,\newcommand,\B -> 1_B
122,102,\newcommand,\Z -> {\mathbb Z}
123,103,\newcommand,\HH -> 1_H
124,104,\newcommand,\dhh -> \Delta_{H}
125,105,\hyphenation,Yet-ter-Drin-fel
126,106,\hyphenation,semi-simple
127,107,\hyphenation,co-semi-simple
128,108,\hyphenation,Grothen-dieck
129,109,document,Environment
130,110,\maketitle,N/A
131,111,abstract,Environment
132,112,\noindent,N/A
133,115,\section,N/A
134,115,\label,N/A
135,116,\cite,Nested
136,116,\cite,RadfProj
137,116,\cite,Ka
138,116,\cite,Ka2
139,116,\cite,Ka3
140,116,\cite,Ma1
141,116,\cite,Nested
142,116,\cite,RadfProj
143,116,\cite,Ka
144,116,\cite,Ka2
145,116,\cite,Ka3
146,116,\cite,Ma1
147,116,\cite,Nested
148,116,\cite,RadfProj
149,116,\cite,Ka
150,116,\cite,Ka2
151,116,\cite,Ka3
152,116,\cite,Ma1
153,116,\cite,Nested
154,116,\cite,RadfProj
155,116,\cite,Ka
156,116,\cite,Ka2
157,116,\cite,Ka3
158,116,\cite,Ma1
159,116,\cite,Nested
160,116,\cite,RadfProj
161,116,\cite,Ka
162,116,\cite,Ka2
163,116,\cite,Ka3
164,116,\cite,Ma1
165,116,\cite,Nested
166,116,\cite,RadfProj
167,116,\cite,Ka
168,116,\cite,Ka2
169,116,\cite,Ka3
170,116,\cite,Ma1
171,116,\cite,Nested
172,116,\cite,RadfProj
173,116,\cite,Ka
174,116,\cite,Ka2
175,116,\cite,Ka3
176,116,\cite,Ma1
177,117,\cite,Nested
178,117,\cite,Ma3
179,117,\cite,Na1
180,117,\cite,Nested
181,117,\cite,Ma3
182,117,\cite,Na1
183,117,\cite,Nested
184,117,\cite,Ma3
185,117,\cite,Na1
186,117,\ref,Nested
187,117,\cite,Ma3
188,117,\cite,Na1
189,118,\ref,Nested
190,118,\ref,Sec:BiprodFirst
191,118,\cite,KaSo2
192,118,\ref,Sec:Rep
193,118,\ref,Nested
194,118,\ref,Sec:BiprodFirst
195,118,\cite,KaSo2
196,118,\ref,Sec:Rep
197,118,\cite,Nested
198,118,\ref,Sec:BiprodFirst
199,118,\cite,KaSo2
200,118,\ref,Sec:Rep
201,118,\ref,Nested
202,118,\ref,Sec:BiprodFirst
203,118,\cite,KaSo2
204,118,\ref,Sec:Rep
205,118,\ref,Nested
206,118,\ref,Sec:BiprodFirst
207,118,\cite,KaSo2
208,118,\ref,Sec:Rep
209,119,\ref,Nested
210,119,\cite,Nested
211,121,\ref,Nested
212,121,\mbox,Nested
213,122,\ref,GrothB
214,123,\ref,Nested
215,123,\ref,Nested
216,125,\mbox, 
217,126,\ref,normal4
218,128,\cite,Nested
219,128,\mbox, 
220,128,\mbox,Nested
221,128,\mbox, 
222,128,\ref,Nested
223,128,\mbox, 
224,131,\mbox, 
225,135,\cite,KaSo2
226,136,\section,N/A
227,136,\label,N/A
228,137,\subsection,N/A
229,137,\label,N/A
230,139,equation,Environment
231,140,\1,N/A
232,140,\1,N/A
233,140,\ot,N/A
234,140,\2,N/A
235,140,\2,N/A
236,141,\left,N/A
237,141,\1,N/A
238,141,\right,N/A
239,141,\1,N/A
240,141,\2,N/A
241,141,\ot,N/A
242,141,\left,N/A
243,141,\1,N/A
244,141,\right,N/A
245,141,\2,N/A
246,144,equation,Environment
247,145,\1,N/A
248,145,\ot,N/A
249,145,\2,N/A
250,145,\in,N/A
251,145,\ot,N/A
252,149,equation,Environment
253,150,\sigma_,N/A
254,150,\left,N/A
255,150,\ot,N/A
256,150,\right,N/A
257,150,\1,N/A
258,150,\ot,N/A
259,150,\2,N/A
260,153,parlist,Environment
261,154,\item,N/A
262,156,equation,Environment
263,157,\varphi,N/A
264,157,\left,N/A
265,157,\ot,N/A
266,157,\varphi,N/A
267,157,\right,N/A
268,157,\circ,N/A
269,158,\label,dualaction
270,162,equation,Environment
271,163,\varphi,N/A
272,163,\1,N/A
273,163,\varphi,N/A
274,163,\2,N/A
275,163,\varphi,N/A
276,163,\label,N/A
277,165,\cite,SoYp
278,166,\item,N/A
279,169,\item,N/A
280,172,\cite,KaSo2
281,174,\subsection,
282,175,\label,Biprod
283,176,\cite,RadfProj
284,177,defn,Environment
285,180,eqnarray,Environment
286,181,\left,N/A
287,181,\star,N/A
288,181,\right,N/A
289,181,\left,N/A
290,181,\star,N/A
291,182,\right,N/A
292,182,\deq,N/A
293,183,\left,N/A
294,183,\1,N/A
295,183,\right,N/A
296,183,\star,N/A
297,183,\2,N/A
298,186,eqnarray,Environment
299,187,\db,N/A
300,187,\left,N/A
301,187,\star,N/A
302,187,\right,N/A
303,187,\deq,N/A
304,188,\left,N/A
305,188,\1,N/A
306,188,\star,N/A
307,188,\2,N/A
308,188,\1,N/A
309,188,\1,N/A
310,188,\right,N/A
311,188,\ot,N/A
312,188,\left,N/A
313,188,\2,N/A
314,188,\2,N/A
315,188,\star,N/A
316,188,\2,N/A
317,188,\right,N/A
318,192,eqnarray,Environment
319,193,\sbb,N/A
320,193,\left,N/A
321,193,\star,N/A
322,193,\right,N/A
323,193,\deq,N/A
324,194,\left,Nested
325,194,\A,Nested
326,194,\star,Nested
327,194,\sh,Nested
328,194,\1,Nested
329,195,\right,Nested
330,195,\left,Nested
331,195,\sa,Nested
332,195,\2,Nested
333,195,\star,Nested
334,195,\HH,Nested
335,195,\right,Nested
336,197,\mbox, 
337,200,parlist,Environment
338,201,\item,N/A
339,202,\ref,Nested
340,202,\cite,Nested
341,203,\item,N/A
342,204,\cite,Nested
343,204,\cite,Nested
344,206,\cite,Nested
345,206,\cite,RadfProj
346,206,\S,Nested
347,206,\cite,RadfProj
348,206,\cite,Nested
349,206,\cite,RadfProj
350,206,\cite,Nested
351,206,\cite,RadfProj
352,207,\subsection,N/A
353,207,\label,N/A
354,208,\ref,Nested
355,208,\cite,M
356,208,\cite,Nested
