,Line num,Command
0,1,\documentclass
1,2,\usepackage
2,3,\usepackage
3,4,\usepackage
4,5,\usepackage
5,6,\usepackage
6,9,\usepackage
7,10,\usepackage
8,11,\usepackage
9,14,\textwidth5
10,15,\textheight8
11,16,\hoffset
12,24,\vfuzz2pt
13,25,\hfuzz2pt
14,28,\newtheorem
15,29,\newtheorem
16,30,\newtheorem
17,31,\newtheorem
18,32,\newtheorem
19,33,\newtheorem
20,34,\newtheorem
21,35,\newtheorem
22,38,be
23,40,\def
24,40,\dem
25,40,\noindent
26,40,\bf
27,46,\def
28,46,\vsp
29,46,\vspace
30,47,\def
31,47,\sqw
32,47,\hbox
33,47,\rlap
34,47,\leavevmode
35,47,\raise
36,47,\hbox
37,47,\sqcap
38,48,\sqcup
39,49,\def
40,49,\findem
41,49,\ifmmode
42,49,\sqw
43,49,\else
44,49,\ifhmode
45,49,\unskip
46,49,\fi
47,49,\nobreak
48,49,\hfil
49,50,\penalty50
50,50,\hskip1em
51,50,\null
52,50,\nobreak
53,50,\hfil
54,50,\sqw
55,51,\parfillskip
56,51,\finalhyphendemerits
57,51,\endgraf
58,51,\fi
59,54,\newcommand
60,54,\pb
61,54,\smallskip
62,54,\noindent
63,55,\newcommand
64,55,\mb
65,55,\medskip
66,55,\noindent
67,56,\newcommand
68,56,\gb
69,56,\bigskip
70,56,\noindent
71,57,\newcommand
72,57,\R
73,57,\mathbb
74,58,\newcommand
75,58,\Q
76,58,\mathbb
77,59,\newcommand
78,59,\N
79,59,\mathbb
80,60,\newcommand
81,60,\Z
82,60,\mathbb
83,61,\newcommand
84,61,\C
85,61,\mathbb
86,62,\newcommand
87,62,\s
88,62,\mathbf
89,63,\newcommand
90,63,\F
91,63,\mathcal
92,64,\newcommand
93,64,\M
94,64,\mathcal
95,65,\newcommand
96,65,\RB
97,65,\overline
98,65,\mathbb
99,66,\newcommand
100,66,\ww
101,66,\langle
102,67,\newcommand
103,67,\xx
104,67,\rangle
105,68,\newcommand
106,68,\p
107,68,\overrightarrow
108,69,\newcommand
109,69,\T
110,69,\mathbb
111,70,\newcommand
112,70,\U
113,70,\bf
114,71,\newcommand
115,71,\ot
116,72,\newcommand
117,72,\OQ
118,72,\mathbf
119,73,\newcommand
120,73,\OS
